Country,Airport,Flight identification,Flight Status,Aircraft Code,Aircraft Name,Aircraft Registration,Aircraft owner (Country),Airline Name,Airline Code,Departure Country,Departure Airport Name,Departure Airport Code,Scheduled Departure,Scheduled Arrival,Estimated Departure,Destination Country,Destination Airport Name,Destination Airport Code
United States,Oklahoma City Will Rogers World Airport,WN3901,Scheduled,B737,Airbus A319-112,,United States,Southwest Airlines,SWA,United States,Atlanta Hartsfield-Jackson International Airport,KATL,2024-03-15 20:30:00,2024-03-15 22:45:00,2024-03-15 20:40:00,United States,St. Louis Lambert International Airport,KSTL
United States,Oklahoma City Will Rogers World Airport,WN2974,Scheduled,B737,Boeing 737-8H4,,United States,Southwest Airlines,SWA,United States,Las Vegas Harry Reid International Airport,KLAS,2024-03-16 00:35:00,2024-03-16 02:55:00,2024-03-16 00:42:00,United States,St. Louis Lambert International Airport,KSTL
United States,Oklahoma City Will Rogers World Airport,WN2981,Scheduled,B738,Boeing 737-7H4,,United States,Southwest Airlines,SWA,United States,St. Louis Lambert International Airport,KSTL,2024-03-16 03:15:00,2024-03-16 04:50:00,,United States,Las Vegas Harry Reid International Airport,KLAS
United States,Oklahoma City Will Rogers World Airport,WN2785,Scheduled,B38M,Boeing 737-824,,United States,Southwest Airlines,SWA,United States,Phoenix Sky Harbor International Airport,KPHX,2024-03-16 04:05:00,2024-03-16 06:05:00,,United States,Phoenix Sky Harbor International Airport,KPHX
United States,Omaha Eppley Airfield,WN3470,Scheduled,B737,Boeing 757-24APF,N128SY,United States,Southwest Airlines,SWA,United States,Phoenix Sky Harbor International Airport,KPHX,2024-03-15 15:05:00,2024-03-15 17:40:00,2024-03-15 15:14:00,United States,Washington Ronald Reagan National Airport,KDCA
United States,Omaha Eppley Airfield,WN2984,Scheduled,B737,,,United States,Southwest Airlines,SWA,United States,Washington Ronald Reagan National Airport,KDCA,2024-03-15 20:35:00,2024-03-15 23:30:00,2024-03-15 20:35:00,United States,Denver International Airport,KDEN
United States,Omaha Eppley Airfield,WN2992,Scheduled,B738,,9H-GEF,United States,Southwest Airlines,SWA,United States,Las Vegas Harry Reid International Airport,KLAS,2024-03-15 22:00:00,2024-03-16 00:35:00,2024-03-15 22:09:00,United States,Phoenix Sky Harbor International Airport,KPHX
United States,Ontario International Airport,WN2950,Canceled,B737,Boeing 737-8K2,N121PZ,United States,Southwest Airlines,SWA,United States,Denver International Airport,KDEN,2024-03-15 01:45:00,2024-03-15 04:05:00,,United States,Phoenix Sky Harbor International Airport,KPHX
United States,Ontario International Airport,Y4936,Scheduled,A320,,N306SY,United States,Volaris,VOI,Mexico,Guadalajara International Airport,MMGL,2024-03-15 02:41:00,2024-03-15 05:57:00,2024-03-15 02:51:00,United States,Denver International Airport,KDEN
United States,Ontario International Airport,WN5638,Scheduled,B38M,,,United States,Southwest Airlines,SWA,United States,Phoenix Sky Harbor International Airport,KPHX,2024-03-15 05:10:00,2024-03-15 06:20:00,2024-03-15 05:35:00,United States,Phoenix Sky Harbor International Airport,KPHX
United States,Ontario International Airport,WN3566,Scheduled,B38M,,,United States,Southwest Airlines,SWA,United States,Denver International Airport,KDEN,2024-03-15 04:20:00,2024-03-15 06:40:00,2024-03-15 04:20:00,United States,Las Vegas Harry Reid International Airport,KLAS
United States,Ontario International Airport,WN3022,Scheduled,B38M,Airbus A320-232,,United States,Southwest Airlines,SWA,United States,Phoenix Sky Harbor International Airport,KPHX,2024-03-15 14:35:00,2024-03-15 15:55:00,2024-03-15 14:46:00,United States,Houston William P. Hobby Airport,KHOU
United States,Ontario International Airport,WN1983,Scheduled,B737,,,United States,Southwest Airlines,SWA,United States,Denver International Airport,KDEN,2024-03-15 13:40:00,2024-03-15 16:05:00,2024-03-15 13:48:00,United States,Denver International Airport,KDEN
United States,Ontario International Airport,WN3016,Scheduled,B38M,Airbus A321-231,,United States,Southwest Airlines,SWA,United States,Oakland International Airport,KOAK,2024-03-15 15:30:00,2024-03-15 16:55:00,2024-03-15 15:40:00,United States,Las Vegas Harry Reid International Airport,KLAS
United States,Ontario International Airport,WN3935,Scheduled,B737,,,United States,Southwest Airlines,SWA,United States,Las Vegas Harry Reid International Airport,KLAS,2024-03-15 16:05:00,2024-03-15 17:10:00,2024-03-15 16:15:00,United States,Phoenix Sky Harbor International Airport,KPHX
United States,Ontario International Airport,WN1480,Scheduled,B737,Boeing 737 MAX 9,,United States,Southwest Airlines,SWA,United States,Houston William P. Hobby Airport,KHOU,2024-03-15 16:00:00,2024-03-15 19:40:00,2024-03-15 16:08:00,United States,San Jose International Airport,KSJC
United States,Ontario International Airport,WN3035,Scheduled,B38M,Airbus A320-271N,,United States,Southwest Airlines,SWA,United States,Sacramento International Airport,KSMF,2024-03-15 19:05:00,2024-03-15 20:25:00,2024-03-15 19:15:00,United States,Las Vegas Harry Reid International Airport,KLAS
United States,Orlando International Airport,B6495,Landed 21:51,A320,Airbus A320-214,,United States,JetBlue Airways,JBU,United States,White Plains Westchester County Airport,KHPN,2024-03-14 23:25:00,2024-03-15 02:21:00,,United States,Nashville International Airport,KBNA
United States,Orlando International Airport,WN2030,Landed 21:55,B737,,B-9906,United States,Southwest Airlines,SWA,United States,Manchester Boston Regional Airport,KMHT,2024-03-14 23:15:00,2024-03-15 02:30:00,,United States,Denver International Airport,KDEN
United States,Orlando International Airport,NK3800,Landed 21:48,A20N,,B-6585,United States,Spirit Airlines,NKS,United States,Charlotte Douglas International Airport,KCLT,2024-03-15 00:36:00,2024-03-15 02:38:00,,United States,Memphis International Airport,KMEM
United States,Orlando International Airport,NK841,Landed 22:10,A320,,B-6476,United States,Spirit Airlines,NKS,United States,Richmond Airport,KRIC,2024-03-15 00:35:00,2024-03-15 02:45:00,,United States,Charlotte Douglas International Airport,KCLT
United States,Orlando International Airport,NK1371,Estimated 22:52,A319,Airbus A319-111,,United States,Spirit Airlines,NKS,United States,Indianapolis International Airport,KIND,2024-03-15 00:35:00,2024-03-15 02:59:00,,Dominican Republic,Santiago de los Caballeros Cibao International Airport,MDST
United States,Orlando International Airport,WN685,Estimated 23:01,B737,,,United States,Southwest Airlines,SWA,United States,Kansas City International Airport,KMCI,2024-03-15 00:30:00,2024-03-15 03:05:00,,United States,New York LaGuardia Airport,KLGA
United States,Orlando International Airport,WN2389,Estimated 23:09,B738,,,United States,Southwest Airlines,SWA,United States,Baltimore Washington International Airport,KBWI,2024-03-15 00:55:00,2024-03-15 03:20:00,,United States,New York Newark Liberty International Airport,KEWR
United States,Orlando International Airport,B62523,Scheduled,A320,Fokker 50,,United States,JetBlue Airways,JBU,United States,Washington Ronald Reagan National Airport,KDCA,2024-03-15 00:59:00,2024-03-15 03:29:00,2024-03-15 02:58:00,United States,Houston George Bush Intercontinental Airport,KIAH
United States,Orlando International Airport,NK475,Estimated 22:52,A321,,B-8230,United States,Spirit Airlines,NKS,United States,New York LaGuardia Airport,KLGA,2024-03-15 00:30:00,2024-03-15 03:29:00,,United States,Columbus John Glenn International Airport,KCMH
United States,Orlando International Airport,B6551,Estimated 23:35,BCS3,De Havilland Canada Dash 8-100,,United States,JetBlue Airways,JBU,United States,Boston Logan International Airport,KBOS,2024-03-15 00:30:00,2024-03-15 03:50:00,,United States,Denver International Airport,KDEN
United States,Orlando International Airport,WN2486,Estimated 23:58,B738,,,United States,Southwest Airlines,SWA,United States,Pittsburgh International Airport,KPIT,2024-03-15 01:35:00,2024-03-15 03:55:00,,United States,Fort Lauderdale Hollywood International Airport,KFLL
United States,Orlando International Airport,WN2443,Estimated 00:13,B38M,Mitsubishi CRJ-702ER,,United States,Southwest Airlines,SWA,United States,Las Vegas Harry Reid International Airport,KLAS,2024-03-14 23:45:00,2024-03-15 04:05:00,,United States,Rochester International Airport,KROC
United States,Orlando International Airport,WN2415,Canceled,B38M,,,United States,Southwest Airlines,SWA,United States,Denver International Airport,KDEN,2024-03-15 00:50:00,2024-03-15 04:15:00,,United States,Houston William P. Hobby Airport,KHOU
United States,Orlando International Airport,WN4121,Estimated 00:01,B737,,,United States,Southwest Airlines,SWA,United States,Baltimore Washington International Airport,KBWI,2024-03-15 02:00:00,2024-03-15 04:25:00,,United States,Dallas Love Field Airport,KDAL
United States,Orlando International Airport,NK637,Scheduled,A321,,,United States,Spirit Airlines,NKS,United States,Pittsburgh International Airport,KPIT,2024-03-15 01:54:00,2024-03-15 04:26:00,2024-03-15 02:55:00,Puerto Rico,San Juan Luis Munoz Marin International Airport,TJSJ
United States,Orlando International Airport,B6132,Scheduled,A320,,N6495G,United States,JetBlue Airways,JBU,United States,Los Angeles International Airport,KLAX,2024-03-15 04:27:00,2024-03-15 09:13:00,2024-03-15 05:16:00,United States,Birmingham Shuttlesworth International Airport,KBHM
United States,Orlando Sanford International Airport,G41206,Estimated 22:54,A320,,N724GT,United States,Allegiant Air,AAY,United States,Portsmouth International Airport,KPSM,2024-03-15 00:09:00,2024-03-15 03:34:00,,United States,Rochester International Airport,KROC
United States,Orlando Sanford International Airport,G42892,Estimated 22:53,A319,,,United States,Allegiant Air,AAY,United States,Blountville Tri-Cities Regional Airport,KTRI,2024-03-15 02:03:00,2024-03-15 03:39:00,,United States,South Bend Airport,KSBN
United States,Orlando Sanford International Airport,G4374,Scheduled,A320,,HP-1726CMP,United States,Allegiant Air,AAY,United States,Cincinnati Northern Kentucky International Airport,KCVG,2024-03-15 17:50:00,2024-03-15 19:55:00,2024-03-15 18:00:00,United States,Fargo Hector International Airport,KFAR
United States,Orlando Sanford International Airport,G4211,Scheduled,A320,,N219BZ,United States,Allegiant Air,AAY,United States,Allentown Lehigh Valley International Airport,KABE,2024-03-15 18:55:00,2024-03-15 21:32:00,2024-03-15 19:05:00,United States,Chattanooga Metropolitan Airport,KCHA
United States,Orlando Sanford International Airport,G41192,Scheduled,A319,,N7832A,United States,Allegiant Air,AAY,United States,Fargo Hector International Airport,KFAR,2024-03-16 00:14:00,2024-03-16 03:44:00,2024-03-16 00:25:00,United States,Elmira Corning Regional Airport,KELM
United States,Palm Springs International Airport,WN995,Scheduled,B737,,9H-QCI,United States,Southwest Airlines,SWA,United States,Sacramento International Airport,KSMF,2024-03-15 02:30:00,2024-03-15 03:50:00,2024-03-15 05:48:00,United States,New York John F. Kennedy International Airport,KJFK
United States,Palm Springs International Airport,B61849,Estimated 20:39,A320,Boeing 737-8AS,9H-QAC,United States,JetBlue Airways,JBU,United States,New York John F. Kennedy International Airport,KJFK,2024-03-14 21:40:00,2024-03-15 03:59:00,,United States,Oakland International Airport,KOAK
United States,Palm Springs International Airport,WN4137,Scheduled,B737,Airbus A320-214,9H-QEN,United States,Southwest Airlines,SWA,United States,Las Vegas Harry Reid International Airport,KLAS,2024-03-15 04:00:00,2024-03-15 04:55:00,2024-03-15 04:24:00,United States,Las Vegas Harry Reid International Airport,KLAS
United States,Palm Springs International Airport,WN2794,Scheduled,B737,,,United States,Southwest Airlines,SWA,United States,Sacramento International Airport,KSMF,2024-03-15 17:15:00,2024-03-15 18:40:00,2024-03-15 17:22:00,United States,San Jose International Airport,KSJC
United States,Palm Springs International Airport,WN436,Scheduled,B738,ATR 72-600,,United States,Southwest Airlines,SWA,United States,Denver International Airport,KDEN,2024-03-15 21:00:00,2024-03-15 23:10:00,2024-03-15 21:14:00,United States,Denver International Airport,KDEN
United States,Palm Springs International Airport,WN3247,Scheduled,B737,Airbus A320-251N,,United States,Southwest Airlines,SWA,United States,Las Vegas Harry Reid International Airport,KLAS,2024-03-15 23:10:00,2024-03-16 00:15:00,2024-03-15 23:22:00,United States,Oakland International Airport,KOAK
United States,Palm Springs International Airport,WN995,Scheduled,B737,,,United States,Southwest Airlines,SWA,United States,Sacramento International Airport,KSMF,2024-03-16 02:30:00,2024-03-16 03:50:00,,United States,Denver International Airport,KDEN
United States,Panama City International Airport,WN311,Scheduled,B738,,D-AIWB,United States,Southwest Airlines,SWA,United States,Dallas Love Field Airport,KDAL,2024-03-15 15:35:00,2024-03-15 17:20:00,2024-03-15 15:37:00,United States,St. Louis Lambert International Airport,KSTL
United States,Panama City International Airport,WN6454,Scheduled,B38M,,G-EZDR,United States,Southwest Airlines,SWA,United States,Nashville International Airport,KBNA,2024-03-15 19:45:00,2024-03-15 21:05:00,2024-03-15 19:53:00,United States,Houston William P. Hobby Airport,KHOU
United States,Panama City International Airport,WN1569,Scheduled,B738,,EC-LRU,United States,Southwest Airlines,SWA,United States,Nashville International Airport,KBNA,2024-03-16 01:15:00,2024-03-16 02:40:00,,United States,Nashville International Airport,KBNA
United States,Pensacola International Airport,WN2515,Scheduled,B737,,9M-AQD,United States,Southwest Airlines,SWA,United States,Nashville International Airport,KBNA,2024-03-15 12:45:00,2024-03-15 14:10:00,2024-03-15 12:52:00,United States,Nashville International Airport,KBNA
United States,Pensacola International Airport,WN1969,Scheduled,B737,,,United States,Southwest Airlines,SWA,United States,Chicago Midway International Airport,KMDW,2024-03-15 13:25:00,2024-03-15 15:35:00,2024-03-15 13:35:00,United States,Dallas Love Field Airport,KDAL
United States,Pensacola International Airport,NK622,Scheduled,A319,Fokker 70,,United States,Spirit Airlines,NKS,United States,Orlando International Airport,KMCO,2024-03-15 22:31:00,2024-03-16 00:05:00,2024-03-15 22:41:00,United States,Orlando International Airport,KMCO
United States,Philadelphia International Airport,NK1182,Landed 22:07,A320,,VH-NBP,United States,Spirit Airlines,NKS,United States,Tampa International Airport,KTPA,2024-03-15 00:03:00,2024-03-15 02:38:00,,United States,Fort Lauderdale Hollywood International Airport,KFLL
United States,Philadelphia International Airport,NK3150,Estimated 00:30,A20N,,VH-VWO,United States,Spirit Airlines,NKS,United States,Miami International Airport,KMIA,2024-03-15 01:48:00,2024-03-15 04:42:00,,United States,Boston Logan International Airport,KBOS
United States,Phoenix Mesa Gateway Airport,G42322,Estimated 21:30,A320,Boeing 737-7H4,N148AN,United States,Allegiant Air,AAY,United States,Pasco Tri-Cities Airport,KPSC,2024-03-15 02:11:00,2024-03-15 04:45:00,,United States,Provo Municipal Airport,KPVU
United States,Phoenix Sky Harbor International Airport,WN281,Delayed 21:13,B38M,Airbus A320-251N,,United States,Southwest Airlines,SWA,United States,Chicago Midway International Airport,KMDW,2024-03-15 00:05:00,2024-03-15 03:55:00,,United States,Reno Tahoe International Airport,KRNO
United States,Phoenix Sky Harbor International Airport,WN396,Delayed 21:48,B38M,,,United States,Southwest Airlines,SWA,United States,St. Louis Lambert International Airport,KSTL,2024-03-15 00:35:00,2024-03-15 03:55:00,,United States,Santa Ana John Wayne Airport,KSNA
United States,Phoenix Sky Harbor International Airport,WN4114,Scheduled,B38M,Boeing 767-3Y0(ER),,United States,Southwest Airlines,SWA,United States,Austin Bergstrom International Airport,KAUS,2024-03-15 01:30:00,2024-03-15 04:00:00,2024-03-15 04:05:00,United States,Oakland International Airport,KOAK
United States,Phoenix Sky Harbor International Airport,WN2804,Scheduled,B738,,,United States,Southwest Airlines,SWA,United States,Los Angeles International Airport,KLAX,2024-03-15 02:45:00,2024-03-15 04:05:00,2024-03-15 02:59:00,United States,Seattle Tacoma International Airport,KSEA
United States,Phoenix Sky Harbor International Airport,WN3140,Scheduled,B38M,,,United States,Southwest Airlines,SWA,United States,Omaha Eppley Airfield,KOMA,2024-03-15 01:20:00,2024-03-15 04:10:00,2024-03-15 03:21:00,United States,Albuquerque International Airport,KABQ
United States,Phoenix Sky Harbor International Airport,WN2149,Scheduled,B738,,,United States,Southwest Airlines,SWA,United States,Portland International Airport,KPDX,2024-03-15 01:50:00,2024-03-15 04:20:00,2024-03-15 02:55:00,United States,El Paso International Airport,KELP
United States,Phoenix Sky Harbor International Airport,WN534,Scheduled,B38M,,,United States,Southwest Airlines,SWA,United States,Denver International Airport,KDEN,2024-03-15 02:30:00,2024-03-15 04:25:00,2024-03-15 02:50:00,United States,Denver International Airport,KDEN
United States,Phoenix Sky Harbor International Airport,WN199,Scheduled,B737,,N257NV,United States,Southwest Airlines,SWA,United States,Dallas Love Field Airport,KDAL,2024-03-15 02:30:00,2024-03-15 05:10:00,2024-03-15 03:23:29,United States,Boston Logan International Airport,KBOS
United States,Phoenix Sky Harbor International Airport,WN223,Scheduled,B738,,N211UT,United States,Southwest Airlines,SWA,United States,Denver International Airport,KDEN,2024-03-15 03:35:00,2024-03-15 05:30:00,2024-03-15 03:52:00,United States,New York Newark Liberty International Airport,KEWR
United States,Pittsburgh International Airport,WN123,Estimated 23:01,B738,,HS-ABD,United States,Southwest Airlines,SWA,United States,Nashville International Airport,KBNA,2024-03-15 01:40:00,2024-03-15 03:10:00,,United States,Tampa International Airport,KTPA
United States,Pittsburgh International Airport,WN421,Estimated 23:14,B737,,,United States,Southwest Airlines,SWA,United States,Orlando International Airport,KMCO,2024-03-15 01:05:00,2024-03-15 03:25:00,,United States,Southwest Florida International Airport,KRSW
United States,Pittsburgh International Airport,WN432,Estimated 23:29,B737,,,United States,Southwest Airlines,SWA,United States,Tampa International Airport,KTPA,2024-03-15 01:15:00,2024-03-15 03:35:00,,United States,Boston Logan International Airport,KBOS
United States,Pittsburgh International Airport,WN416,Scheduled,B737,,,United States,Southwest Airlines,SWA,United States,Las Vegas Harry Reid International Airport,KLAS,2024-03-14 23:45:00,2024-03-15 03:50:00,2024-03-15 03:19:00,United States,Sarasota Bradenton International Airport,KSRQ
United States,Pittsburgh International Airport,NK349,Canceled,A320,,,United States,Spirit Airlines,NKS,United States,Las Vegas Harry Reid International Airport,KLAS,2024-03-15 00:54:00,2024-03-15 04:59:00,,United States,Baltimore Washington International Airport,KBWI
United States,Pittsburgh International Airport,G42765,Scheduled,A320,,9H-QAB,United States,Allegiant Air,AAY,United States,Sarasota Bradenton International Airport,KSRQ,2024-03-15 13:27:00,2024-03-15 15:56:00,2024-03-15 13:27:00,United States,Chicago Midway International Airport,KMDW
United States,Pittsburgh International Airport,B62385,Scheduled,E190,Airbus A320-232,,United States,JetBlue Airways,JBU,United States,Boston Logan International Airport,KBOS,2024-03-15 15:00:00,2024-03-15 16:55:00,2024-03-15 15:00:00,United States,Baltimore Washington International Airport,KBWI
United States,Pittsburgh International Airport,NK2374,Scheduled,A20N,,,United States,Spirit Airlines,NKS,United States,Tampa International Airport,KTPA,2024-03-15 16:51:00,2024-03-15 19:11:00,2024-03-15 16:54:00,United States,Savannah Hilton Head International Airport,KSAV
United States,Portsmouth International Airport,G4961,Scheduled,A320,Airbus A310-308(F),SP-RSU,United States,Allegiant Air,AAY,United States,Punta Gorda Airport,KPGD,2024-03-15 10:30:00,2024-03-15 13:33:00,2024-03-15 10:30:00,United States,Punta Gorda Airport,KPGD
United States,Providence Rhode Island T. F. Green International Airport,WN3910,Scheduled,B737,Airbus A320-214,,United States,Southwest Airlines,SWA,United States,Baltimore Washington International Airport,KBWI,2024-03-15 10:35:00,2024-03-15 11:50:00,2024-03-15 10:47:00,United States,Tampa International Airport,KTPA
United States,Providence Rhode Island T. F. Green International Airport,B61288,Scheduled,A320,Airbus A220-300,PR-YXB,United States,JetBlue Airways,JBU,United States,West Palm Beach International Airport,KPBI,2024-03-15 12:31:00,2024-03-15 15:30:00,2024-03-15 12:31:00,United States,Washington Ronald Reagan National Airport,KDCA
United States,Providence Rhode Island T. F. Green International Airport,WN3308,Scheduled,B737,Airbus A220-300,PR-AKB,United States,Southwest Airlines,SWA,United States,Baltimore Washington International Airport,KBWI,2024-03-15 14:55:00,2024-03-15 16:15:00,2024-03-15 15:05:00,United States,West Palm Beach International Airport,KPBI
United States,Providence Rhode Island T. F. Green International Airport,WN449,Scheduled,B737,,N535GJ,United States,Southwest Airlines,SWA,United States,Orlando International Airport,KMCO,2024-03-15 17:35:00,2024-03-15 20:15:00,2024-03-15 17:41:00,United States,Baltimore Washington International Airport,KBWI
United States,Providence Rhode Island T. F. Green International Airport,B61076,Scheduled,BCS3,,C-FPCZ,United States,JetBlue Airways,JBU,United States,Orlando International Airport,KMCO,2024-03-15 20:04:00,2024-03-15 22:50:00,2024-03-15 20:04:00,United States,Orlando International Airport,KMCO
United States,Providence Rhode Island T. F. Green International Airport,WN452,Scheduled,B737,,C-FTEN,United States,Southwest Airlines,SWA,United States,Tampa International Airport,KTPA,2024-03-15 20:20:00,2024-03-15 23:05:00,2024-03-15 20:28:00,United States,Orlando International Airport,KMCO
United States,Providence Rhode Island T. F. Green International Airport,WN450,Scheduled,B737,,C-GJZK,United States,Southwest Airlines,SWA,United States,Orlando International Airport,KMCO,2024-03-15 23:40:00,2024-03-16 02:20:00,2024-03-15 23:50:00,United States,Baltimore Washington International Airport,KBWI
United States,Provo Municipal Airport,G41604,Estimated 21:35,A320,,,United States,Allegiant Air,AAY,United States,Chicago Midway International Airport,KMDW,2024-03-15 00:16:00,2024-03-15 03:48:00,,United States,Nashville International Airport,KBNA
United States,Provo Municipal Airport,G41589,Scheduled,A320,Airbus A320-214,N531EG,United States,Allegiant Air,AAY,United States,Phoenix Mesa Gateway Airport,KIWA,2024-03-15 03:37:00,2024-03-15 05:13:00,2024-03-15 03:46:00,United States,Phoenix Mesa Gateway Airport,KIWA
United States,Provo Municipal Airport,G41591,Scheduled,A320,Airbus A320-214,N369NW,United States,Allegiant Air,AAY,United States,Phoenix Mesa Gateway Airport,KIWA,2024-03-15 23:38:00,2024-03-16 01:14:00,,United States,Santa Ana John Wayne Airport,KSNA
United States,Provo Municipal Airport,G41605,Scheduled,A320,,N265WN,United States,Allegiant Air,AAY,United States,Phoenix Mesa Gateway Airport,KIWA,2024-03-16 03:07:00,2024-03-16 04:43:00,,United States,Las Vegas Harry Reid International Airport,KLAS
United States,Punta Gorda Airport,G4872,Landed 22:49,A320,,PR-TYU,United States,Allegiant Air,AAY,United States,Providence Rhode Island T. F. Green International Airport,KPVD,2024-03-14 23:44:00,2024-03-15 03:09:00,,United States,Portsmouth International Airport,KPSM
United States,Punta Gorda Airport,G4944,Scheduled,A320,,CC-BEM,United States,Allegiant Air,AAY,United States,Chicago Rockford International Airport,KRFD,2024-03-15 00:26:00,2024-03-15 03:21:00,2024-03-15 03:06:00,United States,Niagara Falls International Airport,KIAG
United States,Punta Gorda Airport,G4931,Estimated 23:05,A320,Airbus A320-232,,United States,Allegiant Air,AAY,United States,South Bend Airport,KSBN,2024-03-15 00:38:00,2024-03-15 03:27:00,,United States,Moline Quad City International Airport,KMLI
United States,Punta Gorda Airport,G4957,Estimated 23:22,A320,Airbus A320-232,,United States,Allegiant Air,AAY,United States,Sioux Falls Regional Airport,KFSD,2024-03-15 00:02:00,2024-03-15 03:28:00,,United States,Des Moines International Airport,KDSM
United States,Punta Gorda Airport,G4929,Estimated 22:59,A320,Boeing 737-89P,,United States,Allegiant Air,AAY,United States,Niagara Falls International Airport,KIAG,2024-03-15 00:25:00,2024-03-15 03:31:00,,United States,Grand Rapids Gerald R. Ford International Airport,KGRR
United States,Punta Gorda Airport,G4918,Delayed 01:05,A320,Airbus A320-251N,,United States,Allegiant Air,AAY,United States,Omaha Eppley Airfield,KOMA,2024-03-15 00:39:00,2024-03-15 03:41:00,,United States,Peoria International Airport,KPIA
United States,Punta Gorda Airport,G4391,Scheduled,A319,,,United States,Allegiant Air,AAY,United States,Cincinnati Northern Kentucky International Airport,KCVG,2024-03-15 10:15:00,2024-03-15 12:40:00,2024-03-15 10:15:00,United States,Fort Wayne International Airport,KFWA
United States,Punta Gorda Airport,G4233,Scheduled,A320,,,United States,Allegiant Air,AAY,United States,Asheville Regional Airport,KAVL,2024-03-15 12:00:00,2024-03-15 13:52:00,2024-03-15 12:00:00,United States,Toledo Express Airport,KTOL
United States,Punta Gorda Airport,G43150,Scheduled,A320,,,United States,Allegiant Air,AAY,United States,Flint Bishop International Airport,KFNT,2024-03-15 11:00:00,2024-03-15 14:11:00,2024-03-15 11:00:00,United States,Chicago Rockford International Airport,KRFD
United States,Punta Gorda Airport,G4173,Scheduled,A320,,,United States,Allegiant Air,AAY,United States,Allentown Lehigh Valley International Airport,KABE,2024-03-15 11:30:00,2024-03-15 14:32:00,2024-03-15 11:30:00,United States,Lexington Blue Grass Airport,KLEX
United States,Punta Gorda Airport,G4587,Scheduled,A320,,,United States,Allegiant Air,AAY,United States,Indianapolis International Airport,KIND,2024-03-15 13:00:00,2024-03-15 15:36:00,2024-03-15 13:00:00,United States,Cincinnati Northern Kentucky International Airport,KCVG
United States,Punta Gorda Airport,G4959,Scheduled,A320,,,United States,Allegiant Air,AAY,United States,Niagara Falls International Airport,KIAG,2024-03-15 14:23:00,2024-03-15 17:29:00,2024-03-15 14:23:00,United States,Asheville Regional Airport,KAVL
United States,Punta Gorda Airport,G42467,Scheduled,A320,,,United States,Allegiant Air,AAY,United States,Moline Quad City International Airport,KMLI,2024-03-15 14:50:00,2024-03-15 17:42:00,2024-03-15 14:50:00,United States,Flint Bishop International Airport,KFNT
United States,Punta Gorda Airport,G4881,Scheduled,A320,,,United States,Allegiant Air,AAY,United States,Portsmouth International Airport,KPSM,2024-03-15 14:23:00,2024-03-15 18:09:00,2024-03-15 14:23:00,United States,Allentown Lehigh Valley International Airport,KABE
United States,Punta Gorda Airport,G42580,Scheduled,A320,,C-FEWJ,United States,Allegiant Air,AAY,United States,Lexington Blue Grass Airport,KLEX,2024-03-15 16:03:00,2024-03-15 18:19:00,2024-03-15 16:13:00,United States,Indianapolis International Airport,KIND
United States,Punta Gorda Airport,G42565,Scheduled,A320,Airbus A320-214,,United States,Allegiant Air,AAY,United States,Grand Rapids Gerald R. Ford International Airport,KGRR,2024-03-15 15:36:00,2024-03-15 18:36:00,2024-03-15 15:46:00,United States,New York Stewart International Airport,KSWF
United States,Punta Gorda Airport,G42529,Scheduled,A320,,N335FR,United States,Allegiant Air,AAY,United States,Toledo Express Airport,KTOL,2024-03-15 15:51:00,2024-03-15 18:39:00,2024-03-15 16:02:00,United States,Traverse City Cherry Capital Airport,KTVC
United States,Punta Gorda Airport,G42546,Scheduled,A320,Airbus A320-214,,United States,Allegiant Air,AAY,United States,Des Moines International Airport,KDSM,2024-03-15 15:45:00,2024-03-15 18:45:00,,United States,Minneapolis Saint Paul International Airport,KMSP
United States,Punta Gorda Airport,G43053,Scheduled,A320,Airbus A320-214,,United States,Allegiant Air,AAY,United States,Knoxville McGhee Tyson Airport,KTYS,2024-03-15 17:05:00,2024-03-15 19:01:00,,United States,Concord Regional Airport,KJQF
United States,Punta Gorda Airport,G4944,Scheduled,A320,,N178US,United States,Allegiant Air,AAY,United States,Chicago Rockford International Airport,KRFD,2024-03-15 16:20:00,2024-03-15 19:15:00,2024-03-15 16:30:00,United States,Kansas City International Airport,KMCI
United States,Punta Gorda Airport,G42034,Scheduled,A319,,,United States,Allegiant Air,AAY,United States,Cincinnati Northern Kentucky International Airport,KCVG,2024-03-15 18:44:00,2024-03-15 21:11:00,2024-03-15 18:54:00,United States,Springfield Abraham Lincoln Capital Airport,KSPI
United States,Punta Gorda Airport,G4264,Scheduled,A320,Airbus A320-232,,United States,Allegiant Air,AAY,United States,Baltimore Washington International Airport,KBWI,2024-03-15 18:58:00,2024-03-15 21:41:00,2024-03-15 19:08:00,United States,Knoxville McGhee Tyson Airport,KTYS
United States,Punta Gorda Airport,G42478,Scheduled,A320,,N987NK,United States,Allegiant Air,AAY,United States,Concord Regional Airport,KJQF,2024-03-15 21:47:00,2024-03-15 23:42:00,2024-03-15 21:58:00,United States,Cedar Rapids Eastern Iowa Airport,KCID
United States,Punta Gorda Airport,G42530,Scheduled,A320,Airbus A320-214,N812NN,United States,Allegiant Air,AAY,United States,New York Stewart International Airport,KSWF,2024-03-15 22:00:00,2024-03-16 01:17:00,,United States,Columbus Rickenbacker International Airport,KLCK
