Country,Airport,Flight identification,Flight Status,Aircraft Code,Aircraft Name,Aircraft Registration,Aircraft owner (Country),Airline Name,Airline Code,Departure Country,Departure Airport Name,Departure Airport Code,Scheduled Departure,Scheduled Arrival,Estimated Departure,Destination Country,Destination Airport Name,Destination Airport Code
Chile,Temuco Airport,LA25,Scheduled,A321,Boeing 737-8MG,,Chile,LATAM Chile,LXP,Chile,Santiago International Airport,SCEL,2024-03-15 10:28:00,2024-03-15 11:52:00,,Chile,Santiago International Airport,SCEL
Chile,Temuco Airport,H2141,Scheduled,A20N,Boeing 737-8K5,,Chile,Sky Airline Peru,SKX,Chile,Santiago International Airport,SCEL,2024-03-15 11:05:00,2024-03-15 12:25:00,2024-03-15 11:05:00,Chile,Santiago International Airport,SCEL
Chile,Temuco Airport,LA23,Scheduled,A320,Cessna 525A Citation CJ2,,Brazil,LATAM Brasil,TAM,Chile,Santiago International Airport,SCEL,2024-03-15 11:21:00,2024-03-15 12:45:00,,Chile,Santiago International Airport,SCEL
Chile,Temuco Airport,LA29,Scheduled,A321,Boeing 757-330,,Chile,LATAM Chile,LXP,Chile,Santiago International Airport,SCEL,2024-03-15 15:29:00,2024-03-15 16:53:00,,Chile,Santiago International Airport,SCEL
Chile,Temuco Airport,LA27,Scheduled,A320,Airbus A320-214,,Chile,LATAM Airlines,LAN,Chile,Santiago International Airport,SCEL,2024-03-15 17:52:00,2024-03-15 19:14:00,,Chile,Santiago International Airport,SCEL
Chile,Temuco Airport,LA31,Scheduled,A320,Airbus A320-214,,Brazil,LATAM Brasil,TAM,Chile,Santiago International Airport,SCEL,2024-03-15 21:31:00,2024-03-15 22:53:00,,Chile,Santiago International Airport,SCEL
Chile,Valdivia Pichoy Airport,LA237,Scheduled,A320,,B-1202,Brazil,LATAM Brasil,TAM,Chile,Santiago International Airport,SCEL,2024-03-15 13:02:00,2024-03-15 14:33:00,,Chile,Santiago International Airport,SCEL
Chile,Valdivia Pichoy Airport,LA241,Scheduled,A320,,,Brazil,LATAM Brasil,TAM,Chile,Santiago International Airport,SCEL,2024-03-15 18:15:00,2024-03-15 19:45:00,,Chile,Santiago International Airport,SCEL
China,Ankang Fuqiang Airport,MU5375,Scheduled,A20N,Bombardier Challenger 605,,China,China Eastern Airlines,CES,China,Shanghai Pudong International Airport,ZSPD,2024-03-14 23:20:00,2024-03-15 01:55:00,2024-03-14 23:20:00,China,Shanghai Pudong International Airport,ZSPD
China,Ankang Fuqiang Airport,MF8957,Scheduled,B738,Airbus A320-251N,,China,Xiamen Air,CXA,China,Wuhan Tianhe International Airport,ZHHH,2024-03-16 01:35:00,2024-03-16 03:45:00,,China,Wuhan Tianhe International Airport,ZHHH
China,Anqing Tianzhushan Airport,MU6234,Scheduled,A319,,,China,China Eastern Airlines,CES,China,Changsha Huanghua International Airport,ZGHA,2024-03-14 23:15:00,2024-03-15 00:40:00,2024-03-14 23:15:00,China,Shanghai Pudong International Airport,ZSPD
China,Anqing Tianzhushan Airport,MU6233,Scheduled,A319,,,China,China Eastern Airlines,CES,China,Shanghai Pudong International Airport,ZSPD,2024-03-15 11:50:00,2024-03-15 13:25:00,2024-03-15 11:50:00,China,Changsha Huanghua International Airport,ZGHA
China,Anqing Tianzhushan Airport,MU6234,Scheduled,A319,,,China,China Eastern Airlines,CES,China,Changsha Huanghua International Airport,ZGHA,2024-03-15 23:15:00,2024-03-16 00:40:00,2024-03-15 23:15:00,China,Shanghai Pudong International Airport,ZSPD
China,Baishan Changbaishan Airport,MU6735,Scheduled,A20N,Airbus A319-112,A9C-NB,China,China Eastern Airlines,CES,China,Shanghai Pudong International Airport,ZSPD,2024-03-15 00:45:00,2024-03-15 03:20:00,2024-03-15 00:45:00,China,Shanghai Pudong International Airport,ZSPD
China,Baishan Changbaishan Airport,MU6735,Scheduled,A20N,Embraer E175LL,A9C-NA,China,China Eastern Airlines,CES,China,Shanghai Pudong International Airport,ZSPD,2024-03-16 00:45:00,2024-03-16 03:20:00,2024-03-16 00:45:00,China,Shanghai Pudong International Airport,ZSPD
China,Baoshan Yunduan Airport,MU5989,Scheduled,B737,,,China,China Eastern Airlines,CES,China,Kunming Changshui International Airport,ZPPP,2024-03-14 23:00:00,2024-03-15 00:05:00,2024-03-14 23:00:00,China,Kunming Changshui International Airport,ZPPP
China,Baoshan Yunduan Airport,MU5981,Scheduled,B737,,PH-CDP,China,China Eastern Airlines,CES,China,Kunming Changshui International Airport,ZPPP,2024-03-15 00:50:00,2024-03-15 02:05:00,2024-03-15 00:50:00,China,Kunming Changshui International Airport,ZPPP
China,Baoshan Yunduan Airport,MU5987,Scheduled,B737,,,China,China Eastern Airlines,CES,China,Kunming Changshui International Airport,ZPPP,2024-03-15 11:10:00,2024-03-15 12:25:00,2024-03-15 11:10:00,China,Kunming Changshui International Airport,ZPPP
China,Baoshan Yunduan Airport,MU5989,Scheduled,B737,,,China,China Eastern Airlines,CES,China,Kunming Changshui International Airport,ZPPP,2024-03-15 22:55:00,2024-03-16 00:05:00,2024-03-15 22:55:00,China,Kunming Changshui International Airport,ZPPP
China,Baoshan Yunduan Airport,MU5981,Scheduled,B737,,,China,China Eastern Airlines,CES,China,Kunming Changshui International Airport,ZPPP,2024-03-16 00:50:00,2024-03-16 02:05:00,2024-03-16 00:50:00,China,Kunming Changshui International Airport,ZPPP
China,Beihai Fucheng Airport,MU2581,Scheduled,B738,Boeing 737-89P,,China,China Eastern Airlines,CES,China,Wuhan Tianhe International Airport,ZHHH,2024-03-14 23:55:00,2024-03-15 02:20:00,2024-03-14 23:55:00,China,Wuhan Tianhe International Airport,ZHHH
China,Beihai Fucheng Airport,MU9935,Scheduled,B737,Comac ARJ-21-700,,China,China Eastern Airlines,CES,China,Yichang Sanxia Airport,ZHYC,2024-03-15 08:35:00,2024-03-15 10:35:00,2024-03-15 08:35:00,China,Guilin Liangjiang International Airport,ZGKL
China,Beihai Fucheng Airport,MU5635,Scheduled,B738,,,China,China Eastern Airlines,CES,China,Shanghai Pudong International Airport,ZSPD,2024-03-15 09:15:00,2024-03-15 12:20:00,2024-03-15 09:15:00,China,Yichang Sanxia Airport,ZHYC
China,Beihai Fucheng Airport,MF8955,Scheduled,B738,Airbus A330-343,,China,Xiamen Air,CXA,China,Hangzhou Xiaoshan International Airport,ZSHC,2024-03-15 09:20:00,2024-03-15 12:25:00,,China,Shanghai Pudong International Airport,ZSPD
China,Beihai Fucheng Airport,MU2581,Scheduled,B738,Airbus A350-941,B-1486,China,China Eastern Airlines,CES,China,Wuhan Tianhe International Airport,ZHHH,2024-03-15 23:55:00,2024-03-16 02:20:00,2024-03-15 23:55:00,China,Wuhan Tianhe International Airport,ZHHH
China,Beijing Capital International Airport,CA174,Estimated 04:46,A333,Boeing 777-39L(ER),B-1287,China,Air China,CCA,Australia,Sydney Kingsford Smith Airport,YSSY,2024-03-14 09:40:00,2024-03-14 21:00:00,,France,Paris Charles de Gaulle Airport,LFPG
China,Beijing Capital International Airport,MU5151,Scheduled,A333,Airbus A321-231,,China,China Eastern Airlines,CES,China,Shanghai Hongqiao International Airport,ZSSS,2024-03-15 00:30:00,2024-03-15 02:45:00,2024-03-15 00:30:00,China,Shanghai Hongqiao International Airport,ZSSS
China,Beijing Daxing International Airport,MU5131,Scheduled,A320,,B-18359,China,China Eastern Airlines,CES,China,Hangzhou Xiaoshan International Airport,ZSHC,2024-03-14 23:20:00,2024-03-15 01:35:00,2024-03-14 23:20:00,China,Chongqing Jiangbei International Airport,ZUCK
China,Beijing Daxing International Airport,MU2101,Scheduled,A20N,,,China,China Eastern Airlines,CES,China,Xi'an Xianyang International Airport,ZLXY,2024-03-14 23:30:00,2024-03-15 01:40:00,2024-03-14 23:30:00,China,Luoyang Beijiao Airport,ZHLY
China,Beijing Daxing International Airport,MU2427,Scheduled,A320,,,China,China Eastern Airlines,CES,China,Xining Caojiabao Airport,ZLXN,2024-03-14 23:40:00,2024-03-15 01:45:00,2024-03-14 23:40:00,China,Guangzhou Baiyun International Airport,ZGGG
China,Beijing Daxing International Airport,MU6281,Scheduled,A320,Airbus A320-251N,,China,China Eastern Airlines,CES,China,Chengdu Tianfu International Airport,ZUTF,2024-03-15 00:00:00,2024-03-15 02:35:00,2024-03-15 00:00:00,China,Harbin Taiping International Airport,ZYHB
China,Beijing Daxing International Airport,MU2451,Scheduled,B738,,B-32C3,China,China Eastern Airlines,CES,China,Wuhan Tianhe International Airport,ZHHH,2024-03-15 00:55:00,2024-03-15 02:50:00,2024-03-15 00:55:00,China,Hefei Xinqiao International Airport,ZSOF
China,Cangyuan Washan Airport,MU5955,Scheduled,B737,,,China,China Eastern Airlines,CES,China,Kunming Changshui International Airport,ZPPP,2024-03-15 02:50:00,2024-03-15 04:00:00,2024-03-15 02:50:00,China,Kunming Changshui International Airport,ZPPP
China,Changchun Longjia International Airport,MU5697,Scheduled,A320,,,China,China Eastern Airlines,CES,China,Shanghai Pudong International Airport,ZSPD,2024-03-15 00:00:00,2024-03-15 02:35:00,2024-03-15 02:00:00,China,Hefei Xinqiao International Airport,ZSOF
China,Changsha Huanghua International Airport,MU2753,Scheduled,A320,Airbus A320-214,B-20A2,China,China Eastern Airlines,CES,China,Nanjing Lukou International Airport,ZSNJ,2024-03-14 23:40:00,2024-03-15 01:35:00,2024-03-14 23:40:00,China,Shanghai Pudong International Airport,ZSPD
China,Changzhou Benniu Airport,MU2954,Scheduled,A319,,,China,China Eastern Airlines,CES,China,Kunming Changshui International Airport,ZPPP,2024-03-15 04:20:00,2024-03-15 06:50:00,2024-03-15 04:20:00,China,Yichang Sanxia Airport,ZHYC
China,Changzhou Benniu Airport,MU2978,Scheduled,A320,,,China,China Eastern Airlines,CES,China,Dalian Zhoushuizi International Airport,ZYTL,2024-03-15 08:25:00,2024-03-15 10:20:00,2024-03-15 08:25:00,China,Xiamen Gaoqi International Airport,ZSAM
China,Changzhou Benniu Airport,MU9925,Scheduled,A320,,,China,China Eastern Airlines,CES,China,Chengdu Tianfu International Airport,ZUTF,2024-03-16 00:20:00,2024-03-16 02:40:00,2024-03-16 00:20:00,China,Guangzhou Baiyun International Airport,ZGGG
China,Chaoyang Airport,MU6447,Scheduled,A319,Airbus A319-112,,China,China Eastern Airlines,CES,China,Shanghai Pudong International Airport,ZSPD,2024-03-14 22:50:00,2024-03-15 01:30:00,2024-03-14 22:50:00,China,Shanghai Pudong International Airport,ZSPD
China,Chaoyang Airport,MU6447,Scheduled,A319,Boeing 737-7H4,,China,China Eastern Airlines,CES,China,Shanghai Pudong International Airport,ZSPD,2024-03-15 23:20:00,2024-03-16 01:45:00,2024-03-15 23:20:00,China,Shanghai Pudong International Airport,ZSPD
China,Chengdu Tianfu International Airport,MU2805,Scheduled,A321,,,China,China Eastern Airlines,CES,China,Nanjing Lukou International Airport,ZSNJ,2024-03-15 00:35:00,2024-03-15 03:20:00,2024-03-15 00:35:00,China,Nanchang Changbei International Airport,ZSCN
China,Chongqing Jiangbei International Airport,MU2261,Scheduled,A20N,,,China,China Eastern Airlines,CES,China,Xi'an Xianyang International Airport,ZLXY,2024-03-14 23:40:00,2024-03-15 01:10:00,2024-03-14 23:40:00,China,Shanghai Hongqiao International Airport,ZSSS
China,Dali Airport,MU9718,Scheduled,B737,Boeing 757-28A(PCF),,China,China Eastern Airlines,CES,China,Shanghai Pudong International Airport,ZSPD,2024-03-15 01:15:00,2024-03-15 05:15:00,2024-03-15 01:15:00,China,Shanghai Pudong International Airport,ZSPD
China,Dali Airport,MU9724,Scheduled,B737,,,China,China Eastern Airlines,CES,China,Beijing Daxing International Airport,ZBAD,2024-03-15 01:45:00,2024-03-15 05:45:00,2024-03-15 01:45:00,China,Beijing Daxing International Airport,ZBAD
China,Dali Airport,MU9698,Scheduled,B737,,,China,China Eastern Airlines,CES,China,Hangzhou Xiaoshan International Airport,ZSHC,2024-03-15 05:05:00,2024-03-15 08:55:00,2024-03-15 05:05:00,China,Kunming Changshui International Airport,ZPPP
China,Dali Airport,MU9726,Scheduled,B737,,,China,China Eastern Airlines,CES,China,Shanghai Hongqiao International Airport,ZSSS,2024-03-15 04:45:00,2024-03-15 09:10:00,2024-03-15 04:45:00,China,Hangzhou Xiaoshan International Airport,ZSHC
China,Dali Airport,MU9740,Scheduled,B737,,,China,China Eastern Airlines,CES,China,Beijing Daxing International Airport,ZBAD,2024-03-15 05:15:00,2024-03-15 09:10:00,2024-03-15 05:15:00,China,Shanghai Hongqiao International Airport,ZSSS
China,Dali Airport,MU9734,Scheduled,B737,Airbus A320-251N,,China,China Eastern Airlines,CES,China,Changsha Huanghua International Airport,ZGHA,2024-03-15 07:15:00,2024-03-15 09:45:00,2024-03-15 07:15:00,China,Changsha Huanghua International Airport,ZGHA
China,Dali Airport,MU5941,Scheduled,B737,,,China,China Eastern Airlines,CES,China,Kunming Changshui International Airport,ZPPP,2024-03-16 00:15:00,2024-03-16 01:20:00,2024-03-16 00:15:00,China,Chengdu Tianfu International Airport,ZUTF
China,Dali Airport,MU9718,Scheduled,B737,,,China,China Eastern Airlines,CES,China,Shanghai Pudong International Airport,ZSPD,2024-03-16 00:50:00,2024-03-16 05:15:00,2024-03-16 00:50:00,China,Beijing Daxing International Airport,ZBAD
China,Dali Airport,MU9724,Scheduled,B737,Airbus A320-214,B-5820,China,China Eastern Airlines,CES,China,Beijing Daxing International Airport,ZBAD,2024-03-16 01:45:00,2024-03-16 05:45:00,2024-03-16 01:45:00,China,Xi'an Xianyang International Airport,ZLXY
China,Dalian Zhoushuizi International Airport,MU9929,Scheduled,B738,,,China,China Eastern Airlines,CES,China,Taiyuan Wusu International Airport,ZBYN,2024-03-15 00:25:00,2024-03-15 01:55:00,2024-03-15 00:25:00,China,Wuxi Sunan Shuofang International Airport,ZSWX
China,Dalian Zhoushuizi International Airport,MU2977,Scheduled,A320,Boeing 787-8 Dreamliner,,China,China Eastern Airlines,CES,China,Changzhou Benniu Airport,ZSCG,2024-03-15 06:00:00,2024-03-15 07:35:00,2024-03-15 06:00:00,China,Nanjing Lukou International Airport,ZSNJ
China,Datong Yungang Airport,MU6733,Scheduled,B738,Airbus A320-216,,China,China Eastern Airlines,CES,China,Wuhan Tianhe International Airport,ZHHH,2024-03-16 01:40:00,2024-03-16 03:55:00,2024-03-16 01:40:00,China,Nanjing Lukou International Airport,ZSNJ
China,Dayong Zhangjiajie Hehua Airport,MU6579,Scheduled,A320,Boeing 717-2BD,RP-C4156,China,China Eastern Airlines,CES,China,Yantai Penglai International Airport,ZSYT,2024-03-16 01:45:00,2024-03-16 04:40:00,2024-03-16 01:45:00,China,Yantai Penglai International Airport,ZSYT
China,Delingha Airport,MU2241,Scheduled,A319,,VT-ANV,China,China Eastern Airlines,CES,China,Xining Caojiabao Airport,ZLXN,2024-03-16 07:00:00,2024-03-16 08:15:00,2024-03-16 07:00:00,China,Xining Caojiabao Airport,ZLXN
China,Dongying Shengli Airport,MU2621,Scheduled,B738,,A7-AMF,China,China Eastern Airlines,CES,China,Wuhan Tianhe International Airport,ZHHH,2024-03-15 01:05:00,2024-03-15 02:45:00,2024-03-15 01:05:00,China,Wuhan Tianhe International Airport,ZHHH
China,Dongying Shengli Airport,MU6523,Scheduled,A320,,,China,China Eastern Airlines,CES,China,Xi'an Xianyang International Airport,ZLXY,2024-03-16 00:15:00,2024-03-16 02:00:00,2024-03-16 00:15:00,China,Xi'an Xianyang International Airport,ZLXY
China,Dongying Shengli Airport,MU2621,Scheduled,B738,,,China,China Eastern Airlines,CES,China,Wuhan Tianhe International Airport,ZHHH,2024-03-16 01:00:00,2024-03-16 02:45:00,2024-03-16 01:00:00,China,Wuhan Tianhe International Airport,ZHHH
China,Dunhuang Airport,MU6511,Scheduled,A319,Embraer E190AR,,China,China Eastern Airlines,CES,China,Huatugou Airport,ZLHX,2024-03-15 02:30:00,2024-03-15 03:25:00,2024-03-15 02:30:00,China,Lanzhou Zhongchuan International Airport,ZLLL
China,Dunhuang Airport,MU2233,Scheduled,A320,,,China,China Eastern Airlines,CES,China,Lanzhou Zhongchuan International Airport,ZLLL,2024-03-15 02:40:00,2024-03-15 04:20:00,2024-03-15 02:40:00,China,Huatugou Airport,ZLHX
China,Dunhuang Airport,MU2215,Scheduled,A320,De Havilland Canada Dash 8-400,G-EZDA,China,China Eastern Airlines,CES,China,Xi'an Xianyang International Airport,ZLXY,2024-03-15 04:30:00,2024-03-15 07:15:00,2024-03-15 04:30:00,China,Lanzhou Zhongchuan International Airport,ZLLL
China,Dunhuang Airport,MU2416,Scheduled,A320,Boeing 737-490,,China,China Eastern Airlines,CES,China,Lanzhou Zhongchuan International Airport,ZLLL,2024-03-15 14:30:00,2024-03-15 16:15:00,2024-03-15 14:30:00,China,Lanzhou Zhongchuan International Airport,ZLLL
China,Dunhuang Airport,MU2233,Scheduled,A320,Boeing 737-844,,China,China Eastern Airlines,CES,China,Lanzhou Zhongchuan International Airport,ZLLL,2024-03-16 02:40:00,2024-03-16 04:20:00,2024-03-16 02:40:00,China,Lanzhou Zhongchuan International Airport,ZLLL
China,Dunhuang Airport,MU2215,Scheduled,A319,Boeing 737-8HO,N751YZ,China,China Eastern Airlines,CES,China,Xi'an Xianyang International Airport,ZLXY,2024-03-16 04:30:00,2024-03-16 07:15:00,2024-03-16 04:30:00,China,Lanzhou Zhongchuan International Airport,ZLLL
China,Enshi Xujiaping Airport,MU6453,Scheduled,A320,,,China,China Eastern Airlines,CES,China,Nanchang Changbei International Airport,ZSCN,2024-03-15 00:10:00,2024-03-15 01:50:00,2024-03-15 00:10:00,China,Yinchuan Hedong International Airport,ZLIC
China,Enshi Xujiaping Airport,MU2603,Scheduled,B738,,,China,China Eastern Airlines,CES,China,Wuhan Tianhe International Airport,ZHHH,2024-03-15 01:05:00,2024-03-15 02:10:00,2024-03-15 01:05:00,China,Guiyang Longdongbao International Airport,ZUGY
China,Enshi Xujiaping Airport,MU2460,Scheduled,B738,,VH-YSS,China,China Eastern Airlines,CES,China,Beijing Daxing International Airport,ZBAD,2024-03-15 00:10:00,2024-03-15 02:45:00,2024-03-15 00:10:00,China,Wuhan Tianhe International Airport,ZHHH
China,Enshi Xujiaping Airport,MU2625,Scheduled,B738,,N161PQ,China,China Eastern Airlines,CES,China,Wuhan Tianhe International Airport,ZHHH,2024-03-15 03:00:00,2024-03-15 04:15:00,2024-03-15 03:00:00,China,Wenzhou Longwan International Airport,ZSWZ
China,Enshi Xujiaping Airport,MU2604,Scheduled,B738,Airbus A330-841,N161PQ,China,China Eastern Airlines,CES,China,Guiyang Longdongbao International Airport,ZUGY,2024-03-15 05:15:00,2024-03-15 06:25:00,2024-03-15 05:15:00,China,Wuhan Tianhe International Airport,ZHHH
China,Enshi Xujiaping Airport,MU2453,Scheduled,B738,,,China,China Eastern Airlines,CES,China,Wuhan Tianhe International Airport,ZHHH,2024-03-15 05:35:00,2024-03-15 06:50:00,2024-03-15 05:35:00,China,Beijing Daxing International Airport,ZBAD
China,Enshi Xujiaping Airport,MU2469,Scheduled,B738,,,China,China Eastern Airlines,CES,China,Wuhan Tianhe International Airport,ZHHH,2024-03-15 08:00:00,2024-03-15 09:10:00,2024-03-15 08:00:00,China,Wuhan Tianhe International Airport,ZHHH
China,Enshi Xujiaping Airport,MU2608,Scheduled,B738,,N832SK,China,China Eastern Airlines,CES,China,Wenzhou Longwan International Airport,ZSWZ,2024-03-15 08:05:00,2024-03-15 10:15:00,2024-03-15 08:05:00,China,Wuhan Tianhe International Airport,ZHHH
China,Enshi Xujiaping Airport,MU6453,Scheduled,A320,,,China,China Eastern Airlines,CES,China,Nanchang Changbei International Airport,ZSCN,2024-03-16 00:10:00,2024-03-16 01:50:00,2024-03-16 00:10:00,China,Yinchuan Hedong International Airport,ZLIC
China,Enshi Xujiaping Airport,MU2603,Scheduled,B738,,VH-UJV,China,China Eastern Airlines,CES,China,Wuhan Tianhe International Airport,ZHHH,2024-03-16 01:05:00,2024-03-16 02:10:00,2024-03-16 01:05:00,China,Guiyang Longdongbao International Airport,ZUGY
China,Enshi Xujiaping Airport,MU2460,Scheduled,B738,,,China,China Eastern Airlines,CES,China,Beijing Daxing International Airport,ZBAD,2024-03-16 00:10:00,2024-03-16 02:45:00,2024-03-16 00:10:00,China,Wuhan Tianhe International Airport,ZHHH
China,Enshi Xujiaping Airport,MU2625,Scheduled,B738,Embraer E190AR,,China,China Eastern Airlines,CES,China,Wuhan Tianhe International Airport,ZHHH,2024-03-16 03:00:00,2024-03-16 04:15:00,2024-03-16 03:00:00,China,Wenzhou Longwan International Airport,ZSWZ
China,Enshi Xujiaping Airport,MU2604,Scheduled,B738,,,China,China Eastern Airlines,CES,China,Guiyang Longdongbao International Airport,ZUGY,2024-03-16 05:15:00,2024-03-16 06:25:00,2024-03-16 05:15:00,China,Wuhan Tianhe International Airport,ZHHH
China,Enshi Xujiaping Airport,MU2453,Scheduled,B738,,,China,China Eastern Airlines,CES,China,Wuhan Tianhe International Airport,ZHHH,2024-03-16 05:35:00,2024-03-16 06:50:00,2024-03-16 05:35:00,China,Beijing Daxing International Airport,ZBAD
China,Enshi Xujiaping Airport,MU6454,Scheduled,A320,,,China,China Eastern Airlines,CES,China,Yinchuan Hedong International Airport,ZLIC,2024-03-16 05:25:00,2024-03-16 07:15:00,2024-03-16 05:25:00,China,Nanchang Changbei International Airport,ZSCN
China,Ezhou Huahu Airport,O37510,Delayed 10:18,B744,,LN-WID,China,SF Airlines,CSS,Germany,Frankfurt Airport,EDDF,2024-03-14 15:55:00,2024-03-15 01:55:00,,China,Shanghai Pudong International Airport,ZSPD
China,Fuzhou Changle International Airport,MU5505,Scheduled,B738,,,China,China Eastern Airlines,CES,China,Shanghai Pudong International Airport,ZSPD,2024-03-15 00:55:00,2024-03-15 02:50:00,2024-03-15 00:55:00,China,Tianjin Binhai International Airport,ZBTJ
China,Fuzhou Changle International Airport,MU5588,Scheduled,B738,,,China,China Eastern Airlines,CES,China,Kunming Changshui International Airport,ZPPP,2024-03-15 08:20:00,2024-03-15 10:55:00,2024-03-15 08:20:00,China,Beijing Daxing International Airport,ZBAD
China,Ganzhou Huangjin Airport,MU5585,Scheduled,A20N,Airbus A321-231,,China,China Eastern Airlines,CES,China,Shanghai Pudong International Airport,ZSPD,2024-03-14 23:40:00,2024-03-15 01:55:00,2024-03-14 23:40:00,China,Shanghai Pudong International Airport,ZSPD
China,Ganzhou Huangjin Airport,MU5573,Scheduled,A320,,,China,China Eastern Airlines,CES,China,Shanghai Pudong International Airport,ZSPD,2024-03-16 01:55:00,2024-03-16 04:10:00,2024-03-16 01:55:00,China,Shanghai Pudong International Airport,ZSPD
China,Golog Maqin Airport,MU9921,Scheduled,A319,,VH-VFY,China,China Eastern Airlines,CES,China,Xining Caojiabao Airport,ZLXN,2024-03-14 23:30:00,2024-03-15 00:45:00,2024-03-14 23:31:00,China,Xining Caojiabao Airport,ZLXN
China,Golog Maqin Airport,MU9921,Scheduled,A319,,VH-AN2,China,China Eastern Airlines,CES,China,Xining Caojiabao Airport,ZLXN,2024-03-15 23:30:00,2024-03-16 00:45:00,2024-03-15 23:30:00,China,Xining Caojiabao Airport,ZLXN
China,Guangzhou Baiyun International Airport,HU7362,Estimated 08:23,B738,,,China,Hainan Airlines,CHH,China,Hangzhou Xiaoshan International Airport,ZSHC,2024-03-14 22:35:00,2024-03-15 00:50:00,,China,Nanchang Changbei International Airport,ZSCN
China,Guangzhou Baiyun International Airport,W581,Estimated 08:27,A346,,,Iran,Mahan Air,IRM,Iran,Tehran Imam Khomeini International Airport,OIIE,2024-03-14 17:30:00,2024-03-15 00:50:00,,China,Ningbo Lishe International Airport,ZSNB
China,Guilin Liangjiang International Airport,MU9937,Scheduled,B738,Boeing 737 MAX 8,,China,China Eastern Airlines,CES,China,Taiyuan Wusu International Airport,ZBYN,2024-03-15 09:10:00,2024-03-15 11:40:00,2024-03-15 09:10:00,China,Nanchang Changbei International Airport,ZSCN
China,Guilin Liangjiang International Airport,MU9019,Scheduled,AJ27,,,China,OTT Airlines,OTT,China,Shanghai Pudong International Airport,ZSPD,2024-03-15 22:55:00,2024-03-16 01:55:00,2024-03-15 22:55:00,China,Sanya Phoenix International Airport,ZJSY
China,Guilin Liangjiang International Airport,MU6657,Scheduled,A320,Boeing 737-89P,,China,China Eastern Airlines,CES,China,Hefei Xinqiao International Airport,ZSOF,2024-03-16 04:25:00,2024-03-16 06:30:00,2024-03-16 04:25:00,China,Beihai Fucheng Airport,ZGBH
China,Guilin Liangjiang International Airport,MU6403,Scheduled,A20N,,B-1163,China,China Eastern Airlines,CES,China,Shanghai Pudong International Airport,ZSPD,2024-03-16 03:40:00,2024-03-16 06:50:00,2024-03-16 03:40:00,China,Shanghai Pudong International Airport,ZSPD
China,Handan Airport,MU5637,Scheduled,A20N,,,China,China Eastern Airlines,CES,China,Shanghai Pudong International Airport,ZSPD,2024-03-15 09:20:00,2024-03-15 11:40:00,2024-03-15 09:20:00,China,Shanghai Pudong International Airport,ZSPD
China,Handan Airport,MU5837,Scheduled,B738,,,China,China Eastern Airlines,CES,China,Kunming Changshui International Airport,ZPPP,2024-03-16 00:05:00,2024-03-16 02:50:00,2024-03-16 00:05:00,China,Kunming Changshui International Airport,ZPPP
China,Hangzhou Xiaoshan International Airport,GJ8860,Estimated 07:45,A20N,,,China,Loong Air,CDC,China,Guangzhou Baiyun International Airport,ZGGG,2024-03-14 22:10:00,2024-03-15 00:10:00,,China,Chengdu Shuangliu International Airport,ZUUU
China,Hangzhou Xiaoshan International Airport,SC2111,Estimated 08:12,B38M,Airbus A321-211,,China,Shandong Airlines,CDG,China,Xiamen Gaoqi International Airport,ZSAM,2024-03-14 22:55:00,2024-03-15 00:30:00,,China,Shenzhen Bao'an International Airport,ZGSZ
China,Hangzhou Xiaoshan International Airport,TV6071,Estimated 08:51,A320,,,China,Tibet Airlines,TBA,China,Xi'an Xianyang International Airport,ZLXY,2024-03-14 22:45:00,2024-03-15 01:05:00,,China,Huizhou Pingtan Airport,ZGHZ
China,Hangzhou Xiaoshan International Airport,MU5193,Scheduled,A321,,,China,China Eastern Airlines,CES,China,Beijing Daxing International Airport,ZBAD,2024-03-14 23:30:00,2024-03-15 01:30:00,2024-03-14 23:40:00,Malaysia,Kuala Lumpur International Airport,WMKK
China,Harbin Taiping International Airport,MU6347,Scheduled,A20N,,,China,China Eastern Airlines,CES,China,Shanghai Hongqiao International Airport,ZSSS,2024-03-15 01:10:00,2024-03-15 04:10:00,2024-03-15 01:10:00,China,Nanjing Lukou International Airport,ZSNJ
China,Harbin Taiping International Airport,MU6385,Scheduled,A320,Embraer ERJ-145LR,B-8339,China,China Eastern Airlines,CES,China,Qingdao Jiaodong International Airport,ZSQD,2024-03-15 04:45:00,2024-03-15 06:40:00,2024-03-15 04:45:00,China,Hangzhou Xiaoshan International Airport,ZSHC
China,Hefei Xinqiao International Airport,3U8941,Scheduled,A21N,,,China,Sichuan Airlines,CSC,China,Chengdu Shuangliu International Airport,ZUUU,2024-03-14 23:15:00,2024-03-15 01:10:00,2024-03-14 23:29:00,China,Zhanjiang Wuchuan Airport,ZGZJ
China,Hefei Xinqiao International Airport,CZ8595,Scheduled,A321,,N3733Z,China,China Southern Airlines,CSN,China,Shenzhen Bao'an International Airport,ZGSZ,2024-03-14 23:10:00,2024-03-15 01:15:00,2024-03-14 23:39:00,Macao,Macau International Airport,VMMC
China,Hefei Xinqiao International Airport,ZH9889,Estimated 08:49,A320,,,China,Shenzhen Airlines,CSZ,China,Shenzhen Bao'an International Airport,ZGSZ,2024-03-14 22:55:00,2024-03-15 01:20:00,,China,Jieyang Chaoshan International Airport,ZGOW
