Country,Airport
Finland, Vaasa Airport (VAA/EFVA) 
France, Agen La Garenne Airport (AGF/LFBA) 
France, Aix-en-Provence Airport (QXB/LFMA) 
France, Ajaccio Napoleon Bonaparte Airport (AJA/LFKJ) 
France, Albert Picardie Airport (BYF/LFAQ) 
France, Albertville Airport (QFA/LFKA) 
France, Albi Le Sequestre Airport (LBI/LFCI) 
France, Angers Loire Airport (ANE/LFJR) 
France, Angouleme Cognac International Airport (ANG/LFBU) 
France, Annecy Mont Blanc Airport (NCY/LFLP) 
France, Annemasse Airport (QYA/LFLI) 
France, Arcachon La Teste-de-Buch Airport (XAC/LFCH) 
France, Aurillac Tronquieres Airport (AUR/LFLW) 
France, Auxerre Branches Airport (AUF/LFLA) 
France, Avignon Caumont Airport (AVN/LFMV) 
France, Basel Mulhouse-Freiburg EuroAirport (BSL/LFSB) 
France, Bastia Poretta Airport (BIA/LFKB) 
France, Belle Ile En Mer Airport (BIC/LFEA) 
France, Bergerac Dordogne Perigord Airport (EGC/LFBE) 
France, Besancon La Veze Airport (QYB/LFQM) 
France, Beziers Cap d'Agde Airport (BZR/LFMU) 
France, Biarritz Pays Basque Airport (BIQ/LFBZ) 
France, Blois Le Breuil Airport (QYO/LFOQ) 
France, Bordeaux Merignac Airport (BOD/LFBD) 
France, Bourg-en-Bresse Ceyzeriat Airport (QYY/LFHS) 
France, Bourges Airport (BOU/LFLD) 
France, Brest Bretagne Airport (BES/LFRB) 
France, Brive Souillac Airport (BVE/LFSL) 
France, Caen Carpiquet Airport (CFR/LFRK) 
France, Cahors Lalbenque Airport (ZAO/LFCC) 
France, Calais Dunkerque Airport (CQF/LFAC) 
France, Calvi Sainte-Catherine Airport (CLY/LFKC) 
France, Cannes Mandelieu Airport (CEQ/LFMD) 
France, Carcassonne Airport (CCF/LFMK) 
France, Castres Mazamet Airport (DCM/LFCK) 
France, Chalon Champforgeuil Airport (QFC/LFLH) 
France, Chambery Airport (CMF/LFLB) 
France, Chateauroux Centre Marcel Dassault Airport (CHR/LFLX) 
France, Cherbourg Maupertus Airport (CER/LFRC) 
France, Cholet Le Pontreau Airport (CET/LFOU) 
France, Clermont-Ferrand Auvergne Airport (CFE/LFLC) 
France, Cognac Chateaubernard Air Base (CNG/LFBG) 
France, Colmar Houssen Airport (CMR/LFGA) 
France, Courchevel Altiport (CVF/LFLJ) 
France, Creil Air Base (CSF/LFPC) 
France, Deauville Saint Gatien Airport (DOL/LFRG) 
France, Dieppe Saint Aubin Airport (DPE/LFAB) 
France, Dijon Longvic Airport (DIJ/LFSD) 
France, Dinard Pleurtuit Saint-Malo Airport (DNR/LFRD) 
France, Dole Jura Airport (DLE/LFGJ) 
France, Epinal Mirecourt Airport (EPL/LFSG) 
France, Evreux Fauville Air Base (EVX/LFOE) 
France, Figari Sud-Corse Airport (FSC/LFKF) 
France, Gap Tallard Airport (GAT/LFNA) 
France, Granville Airport (GFR/LFRF) 
France, Grenoble Isere Airport (GNB/LFLS) 
France, Ile d'Yeu Airport (IDY/LFEY) 
France, La Baule-Escoublac Airport (LBY/LFRE) 
France, La Roche-sur-Yon Les Ajoncs Airport (EDM/LFRI) 
France, La Rochelle Ile de Re Airport (LRH/LFBH) 
France, Landivisiau Air Base (LDV/LFRJ) 
France, Lannion Airport (LAI/LFRO) 
France, Lapalisse Perigny Airport (QYX/LFHX) 
France, Laval Entrammes Airport (LVA/LFOV) 
France, Le Castellet Airport (CTT/LFMQ) 
France, Le Havre Octeville Airport (LEH/LFOH) 
France, Le Mans Arnage Airport (LME/LFRM) 
France, Le Puy Loudes Airport (LPY/LFHP) 
France, Le Touquet Cote d'Opale Airport (LTQ/LFAT) 
France, Lille Airport (LIL/LFQQ) 
France, Limoges Bellegarde Airport (LIG/LFBL) 
France, Lorient South Brittany Airport (LRT/LFRH) 
France, Lyon Bron Airport (LYN/LFLY) 
France, Lyon Saint Exupery Airport (LYS/LFLL) 
France, Marseille Provence Airport (MRS/LFML) 
France, Megeve Airport (MVV/LFHM) 
France, Melun Villaroche Airport (QFM/LFPM) 
France, Mende Brenoux Airport (MEN/LFNB) 
France, Merville Calonne Airport (HZB/LFQT) 
France, Metz-Nancy-Lorraine Airport (ETZ/LFJL) 
France, Montlucon Gueret Airport (MCU/LFBK) 
France, Montpellier Mediterranee Airport (MPL/LFMT) 
France, Morlaix Ploujean Airport (MXN/LFRU) 
France, Moulins Montbeugny Airport (XMU/LFHY) 
France, Nancy Essey Airport (ENC/LFSN) 
France, Nantes Atlantique Airport (NTE/LFRS) 
France, Nevers Fourchambault Airport (NVS/LFQG) 
France, Nice Cote d'Azur Airport (NCE/LFMN) 
France, Nimes Ales Camargue Cevennes Airport (FNI/LFTW) 
France, Niort Souche Airport (NIT/LFBN) 
France, Nogaro Airport (QFN/LFCN) 
France, Orleans Saint-Denis-de-l'Hotel Airport (ORE/LFOZ) 
France, Ouessant Ushant Airport (OUI/LFEC) 
France, Paris Charles de Gaulle Airport (CDG/LFPG) 
France, Paris Le Bourget Airport (LBG/LFPB) 
France, Paris Vatry Chalons Airport (XCR/LFOK) 
France, Paris Villacoublay Velizy Air Base (VIY/LFPV) 
France, Paris Beauvais-Tille Airport (BVA/LFOB) 
France, Paris Orly Airport (ORY/LFPO) 
France, Pau Pyrenees Airport (PUF/LFBP) 
France, Perigueux Bassillac Airport (PGX/LFBX) 
France, Perpignan Rivesaltes Airport (PGF/LFMP) 
France, Poitiers – Biard Airport (PIS/LFBI) 
France, Pontoise Cormeilles Airport (POX/LFPT) 
France, Propriano Airport (PRP/LFKO) 
France, Quimper Cornouaille Airport (UIP/LFRQ) 
France, Redon Bains-sur-Oust Airport (QYD/LFER) 
France, Reims Champagne Air Base (RHE/LFSR) 
France, Reims Prunay Airport (QYR/LFQA) 
France, Rennes Saint-Jacques Airport (RNS/LFRN) 
France, Roanne Renaison Airport (RNE/LFLO) 
France, Rochefort Saint Agnant Air Base (RCO/LFDN) 
France, Rodez Marcillac Airport (RDZ/LFCR) 
France, Rouen Airport (URO/LFOP) 
France, Royan Medis Airport (RYN/LFCY) 
France, Saint Etienne Boutheon Airport (EBU/LFMH) 
France, Saint Nazaire Montoir Airport (SNR/LFRZ) 
France, Saint-Brieuc Armor Airport (SBK/LFRT) 
France, Saint-Tropez La Mole Airport (LTT/LFTZ) 
France, Solenzara Air Base (SOZ/LFKS) 
France, St-Yan Airport (SYT/LFLN) 
France, Strasbourg Airport (SXB/LFST) 
France, Tarbes-Lourdes-Pyrenees Airport (LDE/LFBT) 
France, Toulon-Hyeres Airport (TLN/LFTH) 
France, Toulouse Francazal Airport (QYF/LFBF) 
France, Toulouse Blagnac Airport (TLS/LFBO) 
France, Tours Val de Loire Airport (TUF/LFOT) 
France, Toussus-Le-Noble Airport (TNF/LFPN) 
France, Troyes Barberey Airport (QYT/LFQB) 
France, Valence Chabeuil Airport (VAF/LFLU) 
France, Valenciennes Denain Airport (QYV/LFAV) 
France, Vannes Meucon Airport (VNE/LFRV) 
France, Vichy Charmeil Airport (VHY/LFLV) 
French-guiana, Cayenne Felix Eboue Airport (CAY/SOCA) 
French-polynesia, Ahe Airport (AHE/NTHE) 
French-polynesia, Anaa Airport (AAA/NTGA) 
French-polynesia, Apataki Airport (APK/NTGD) 
French-polynesia, Aratika Airport (RKA/NTKK) 
French-polynesia, Arutua Airport (AXR/NTGU) 
French-polynesia, Atuona Airport (AUQ/NTMN) 
French-polynesia, Bora Bora Airport (BOB/NTTB) 
French-polynesia, Faaite Airport (FAC/NTKF) 
French-polynesia, Fakarava Airport (FAV/NTGF) 
French-polynesia, Hao Airport (HOI/NTTO) 
French-polynesia, Hikueru Airport (HHZ/NTGH) 
French-polynesia, Huahine Fare Airport (HUH/NTTH) 
French-polynesia, Kauehi Airport (KHZ/NTKA) 
French-polynesia, Kaukura Airport (KKR/NTGK) 
French-polynesia, Makemo Airport (MKP/NTGM) 
French-polynesia, Manihi Airport (XMH/NTGI) 
French-polynesia, Mataiva Airport (MVT/NTGV) 
French-polynesia, Maupiti Airport (MAU/NTTP) 
French-polynesia, Moorea Airport (MOZ/NTTM) 
French-polynesia, Napuka Airport (NAU/NTGN) 
French-polynesia, Niau Airport (NIU/NTKN) 
French-polynesia, Nuku Hiva Airport (NHV/NTMD) 
French-polynesia, Papeete Tahiti Faa'a International Airport (PPT/NTAA) 
French-polynesia, Raiatea Airport (RFP/NTTR) 
French-polynesia, Raivavae Airport (RVV/NTAV) 
French-polynesia, Rangiroa Airport (RGI/NTTG) 
French-polynesia, Raroia Airport (RRR/NTKO) 
French-polynesia, Rimatara Airport (RMT/NTAM) 
French-polynesia, Rurutu Airport (RUR/NTAR) 
French-polynesia, Takapoto Airport (TKP/NTGT) 
French-polynesia, Takaroa Airport (TKX/NTKR) 
French-polynesia, Tatakoto Airport (TKV/NTGO) 
French-polynesia, Tikehau Airport (TIH/NTGC) 
French-polynesia, Totegegie Airport (GMR/NTGJ) 
French-polynesia, Tubuai Mataura Airport (TUB/NTAT) 
French-polynesia, Ua Huka Airport (UAH/NTMU) 
French-polynesia, Ua Pou Airport (UAP/NTMP) 
Gabon, Franceville Mvengue Airport (MVB/FOON) 
Gabon, Libreville International Airport (LBV/FOOL) 
Gabon, Port-Gentil International Airport (POG/FOOG) 
Gambia, Banjul International Airport (BJL/GBYD) 
Georgia, Batumi International Airport (BUS/UGSB) 
Georgia, Kutaisi International Airport (KUT/UGKO) 
Georgia, Tbilisi International Airport (TBS/UGTB) 
Germany, Aachen Merzbruck Airport (AAH/EDKA) 
Germany, Allendorf Airport (QEQ/EDFQ) 
Germany, Altenburg Nobitz Airport (AOC/EDAC) 
Germany, Altenstadt Air Base (QCA/ETHA) 
Germany, Augsburg Airport (AGB/EDMA) 
Germany, Baltrum Airport (BMR/EDWZ) 
Germany, Bamberg Breitenau Airport (QCB/EDQA) 
Germany, Bautzen Airport (QEB/EDAB) 
Germany, Bayreuth Bindlacher Berg Airport (BYU/EDQD) 
Germany, Berlin Brandenburg Airport (BER/EDDB) 
Germany, Bielefeld Airport (BFE/EDLI) 
Germany, Bitburg Airport (BBJ/EDRB) 
Germany, Bonn Hangelar Airport (QCH/EDKB) 
Germany, Borkum Airport (BMK/EDWR) 
Germany, Braunschweig Airport (BWE/EDVE) 
Germany, Bremen Airport (BRE/EDDW) 
Germany, Bremgarten Airport (QEG/EDTG) 
Germany, Celle Air Base (QCC/ETHC) 
Germany, Cologne Bonn Airport (CGN/EDDK) 
Germany, Cuxhaven Nordholz Airport (FCN/ETMN) 
Germany, Damme Airport (QED/EDWC) 
Germany, Diepholz Air Base (QCD/ETND) 
Germany, Donaueschingen Villingen Airport (QCO/EDTD) 
Germany, Dortmund Airport (DTM/EDLW) 
Germany, Dresden Airport (DRS/EDDC) 
Germany, Dusseldorf Monchengladbach Airport (MGL/EDLN) 
Germany, Dusseldorf International Airport (DUS/EDDL) 
Germany, Eberswalde Finow Airport (QEE/EDAV) 
Germany, Eggenfelden Airport (QCE/EDME) 
Germany, Eisenach Kindel Airport (EIB/EDGE) 
Germany, Emden Airport (EME/EDWE) 
Germany, Erfurt Weimar Airport (ERF/EDDE) 
Germany, Essen Mulheim Airport (ESS/EDLE) 
Germany, Flensburg Schaferhaus Airport (FLF/EDXF) 
Germany, Frankfurt Egelsbach Airport (QEF/EDFE) 
Germany, Frankfurt Hahn Airport (HHN/EDFH) 
Germany, Frankfurt Airport (FRA/EDDF) 
Germany, Freiburg Airport (QCF/EDTF) 
Germany, Friedrichshafen Airport (FDH/EDNY) 
Germany, Ganderkesee Airport (QCQ/EDWQ) 
Germany, Geilenkirchen Air Base (GKE/ETNG) 
Germany, Giebelstadt Airport (GHF/EDQG) 
Germany, Halle Oppin Airport (QEH/EDAQ) 
Germany, Hamburg Finkenwerder Airport (XFW/EDHI) 
Germany, Hamburg Airport (HAM/EDDH) 
Germany, Hannover Langenhagen Airport (HAJ/EDDV) 
Germany, Heide Buesum Airport (HEI/EDXB) 
Germany, Heligoland Airport (HGL/EDXH) 
Germany, Heringsdorf Airport (HDF/EDAH) 
Germany, Hildesheim Airport (ZNO/EDVM) 
Germany, Hof Plauen Airport (HOQ/EDQM) 
Germany, Hohn Air Base (QCN/ETNH) 
Germany, Hunxe Schwarze Heide Airport (QEP/EDLD) 
Germany, Husum Schwesing Airport (QCU/EDXJ) 
Germany, Ingolstadt Manching Airport (IGS/ETSI) 
Germany, Itzehoe Hungriger Wolf Airport (IZE/EDHF) 
Germany, Juist Airport (JUI/EDWJ) 
Germany, Kamenz Airport (QCK/EDCM) 
Germany, Karlsruhe/Baden-Baden Airport (FKB/EDSB) 
Germany, Kassel Calden Airport (KSF/EDVK) 
Germany, Kiel Airport (KEL/EDHK) 
Germany, Koblenz Winningen Airport (QCI/EDRK) 
Germany, Lahr Black Forest Airport (LHA/EDTL) 
Germany, Langeoog Airport (LGO/EDWL) 
Germany, Larz Muritz Airport (REB/EDAX) 
Germany, Leer Papenburg Airport (QEJ/EDWF) 
Germany, Leipzig Halle Airport (LEJ/EDDP) 
Germany, Leutkirch Unterzeil Airport (QCL/EDNL) 
Germany, Lubeck Airport (LBC/EDHL) 
Germany, Mainz Finthen Airport (QEZ/EDFZ) 
Germany, Mannheim City Airport (MHG/EDFM) 
Germany, Memmingen Airport (FMM/EDJA) 
Germany, Mengen Hohentengen Airport (QCM/EDTM) 
Germany, Munich Airport (MUC/EDDM) 
Germany, Munster Telgte Airport (QCT/EDLT) 
Germany, Munster Osnabruck International Airport (FMO/EDDG) 
Germany, Neubrandenburg Airport (FNB/EDBN) 
Germany, Neuhausen ob Eck Airport (QEN/EDSN) 
Germany, Neumunster Airport (EUM/EDHN) 
Germany, Norden Norddeich Airport (NOD/EDWS) 
Germany, Norderney Airport (NRD/EDWY) 
Germany, Nuremberg Airport (NUE/EDDN) 
Germany, Oberpfaffenhofen Airport (OBF/EDMO) 
Germany, Oschersleben Airport (FRF/EDOL) 
Germany, Paderborn Lippstadt Airport (PAD/EDLP) 
Germany, Peenemunde Airport (PEF/EDCP) 
Germany, Ramstein Air Base (RMS/ETAR) 
Germany, Reichelsheim Airport (QER/EDFB) 
Germany, Rendsburg Schachtholm Airport (QEX/EDXR) 
Germany, Riesa Göhlis Airport (IES/EDAU) 
Germany, Rostock Laage Airport (RLG/ETNL) 
Germany, Rotenburg Wumme Airport (QCX/EDXQ) 
Germany, Rugen Airport (GTI/EDCG) 
Germany, Saarbrucken Airport (SCN/EDDR) 
Germany, Sankt Peter-Ording Airport (PSH/EDXO) 
Germany, Schleswig Jagel Airport (WBG/ETNS) 
Germany, Schwabisch Hall Adolf Wurth Airport (QCP/EDTY) 
Germany, Schwerin Parchim International Airport (SZW/EDOP) 
Germany, Siegen Siegerland Airport (SGE/EDGS) 
Germany, Spangdahlem Air Base (SPM/ETAD) 
Germany, Speyer Airport (QCS/EDRY) 
Germany, Stadtlohn Vreden Airport (QEV/EDLS) 
Germany, Stendal Borstel Airport (QCJ/EDOV) 
Germany, Stralsund Barth Airport (BBH/EDBH) 
Germany, Straubing Wallmuehle Airport (RBM/EDMS) 
Germany, Strausberg Airport (QES/EDAY) 
Germany, Stuttgart Airport (STR/EDDS) 
Germany, Sylt Airport (GWT/EDXW) 
Germany, Trebbin Schonhagen Airport (QCZ/EDAZ) 
Germany, Trier Fohren Airport (QET/EDRT) 
Germany, Varrelbusch Airport (VAC/EDWU) 
Germany, Vilshofen Airport (QCV/EDMV) 
Germany, Wangerooge Airport (AGE/EDWG) 
Germany, Weeze Airport (NRN/EDLV) 
Germany, Welzow Airport (QEY/EDCY) 
Germany, Werneuchen Airport (QEU/EDBW) 
Germany, Wiesbaden Army Airfield (WIE/ETOU) 
Germany, Wilhelmshaven JadeWeser Airport (WVN/EDWI) 
Germany, Worms Airport (QCW/EDFV) 
Germany, Zellendorf Oehna Airport (QEO/EDBO) 
Germany, Zweibrucken Airport (ZQW/EDRZ) 
Ghana, Accra Kotoka International Airport (ACC/DGAA) 
Ghana, Kumasi Airport (KMS/DGSI) 
Ghana, Takoradi Airport (TKD/DGTK) 
Ghana, Tamale Airport (TML/DGLE) 
Gibraltar, Gibraltar Airport (GIB/LXGB) 
Greece, Alexandroupolis International Airport (AXD/LGAL) 
Greece, Astypalaia Island National Airport (JTY/LGPL) 
Greece, Athens Eleftherios Venizelos (ATH/LGAV) 
Greece, Chania International Airport (CHQ/LGSA) 
Greece, Chios Island National Airport (JKH/LGHI) 
Greece, Corfu International Airport (CFU/LGKR) 
Greece, Heraklion International Airport (HER/LGIR) 
Greece, Ikaria Island National Airport (JIK/LGIK) 
Greece, Ioannina National Airport (IOA/LGIO) 
Greece, Kalamata International Airport (KLX/LGKL) 
Greece, Kalymnos Island National Airport (JKL/LGKY) 
Greece, Karpathos Island National Airport (AOK/LGKP) 
Greece, Kasos Island Airport (KSJ/LGKS) 
Greece, Kastellorizo Airport (KZS/LGKJ) 
Greece, Kastoria National Airport (KSO/LGKA) 
Greece, Kavala International Airport (KVA/LGKV) 
Greece, Kefalonia Cephalonia International Airport (EFL/LGKF) 
Greece, Kithira Island National Airport (KIT/LGKC) 
Greece, Kos Island International Airport (KGS/LGKO) 
Greece, Kozani National Airport (KZI/LGKZ) 
Greece, Lemnos International Airport (LXS/LGLM) 
Greece, Leros Municipal Airport (LRS/LGLE) 
Greece, Milos Island National Airport (MLO/LGML) 
Greece, Mykonos Island National Airport (JMK/LGMK) 
Greece, Mytilene International Airport (MJT/LGMT) 
Greece, Naxos Island National Airport (JNX/LGNX) 
Greece, Paros National Airport (PAS/LGPA) 
Greece, Patras Araxos Airport (GPA/LGRX) 
Greece, Aktion National Airport (PVK/LGPZ) 
Greece, Rhodes International Airport (RHO/LGRP) 
Greece, Samos International Airport (SMI/LGSM) 
Greece, Santorini Thira National Airport (JTR/LGSR) 
Greece, Sitia Public Airport (JSH/LGST) 
Greece, Skiathos Island National Airport (JSI/LGSK) 
Greece, Skyros Island National Airport (SKU/LGSY) 
Greece, Syros Island National Airport (JSY/LGSO) 
Greece, Thessaloniki International Airport (SKG/LGTS) 
Greece, Volos Nea Anchialos National Airport (VOL/LGBL) 
Greece, Zakynthos International Airport (ZTH/LGZA) 
Greenland, Aasiaat Airport (JEG/BGAA) 
Greenland, Ilulissat Airport (JAV/BGJN) 
Greenland, Kangerlussuaq Airport (SFJ/BGSF) 
Greenland, Kulusuk Airport (KUS/BGKK) 
Greenland, Maniitsoq Airport (JSU/BGMQ) 
Greenland, Narsarsuaq Airport (UAK/BGBW) 
Greenland, Nerlerit Inaat Airport (CNP/BGCO) 
Greenland, North Pole Santa Airport (XMS/XXXX) 
Greenland, Nuuk Airport (GOH/BGGH) 
Greenland, Paamiut Airport (JFR/BGPT) 
Greenland, Pituffik Airport (THU/BGTL) 
Greenland, Qaanaaq Airport (NAQ/BGQQ) 
Greenland, Qaarsut Airport (JQA/BGUQ) 
Greenland, Sisimiut Airport (JHS/BGSS) 
Greenland, Upernavik Airport (JUV/BGUK) 
Grenada, Grenada Maurice Bishop International Airport (GND/TGPY) 
Guadeloupe, Pointe-a-Pitre International Airport (PTP/TFFR) 
Guadeloupe, Saint-Francois Airport (SFC/TFFC) 
Guadeloupe, Sint Maarten Grand Case Airport (SFG/TFFG) 
Guadeloupe, St. Jean Gustaf III Airport (SBH/TFFJ) 
Guam, Guam Antonio B. Won Pat International Airport (GUM/PGUM) 
Guatemala, Flores Mundo Maya International Airport (FRS/MGMM) 
Guatemala, Guatemala City La Aurora International Airport (GUA/MGGT) 
Guatemala, Puerto Barrios Airport (PBR/MGPB) 
Guatemala, Quetzaltenango Airport (AAZ/MGQZ) 
Guatemala, Retalhuleu Airport (RER/MGRT) 
Guernsey, Alderney Airport (ACI/EGJA) 
Guernsey, Guernsey Airport (GCI/EGJB) 
Guinea, Conakry International Airport (CKY/GUCY) 
Guinea-bissau, Bissau Osvaldo Vieira International Airport (OXB/GGOV) 
Guyana, Georgetown Eugene F. Correira International Airport (OGL/SYEC) 
Guyana, Georgetown Cheddi Jagan International Airport (GEO/SYCJ) 
Guyana, Lethem Airport (LTM/SYLT) 
Haiti, Cap-Haitien International Airport (CAP/MTCH) 
Haiti, Les Cayes Airport (CYA/MTCA) 
Haiti, Port-au-Prince Toussaint Louverture International Airport (PAP/MTPP) 
Honduras, La Ceiba Goloson International Airport (LCE/MHLC) 
Honduras, Roatan International Airport (RTB/MHRO) 
Honduras, San Pedro Sula La Mesa International Airport (SAP/MHLM) 
Honduras, Tegucigalpa Toncontin International Airport (TGU/MHTG) 
Honduras, Tegucigalpa Palmerola International Airport (XPL/MHPR) 
Honduras, Utila Airport (UII/MHUT) 
Hong-kong, Hong Kong International Airport (HKG/VHHH) 
Hungary, Budapest Ferenc Liszt International Airport (BUD/LHBP) 
Hungary, Budapest Budaors Airport (QHU/LHBS) 
Hungary, Debrecen International Airport (DEB/LHDC) 
Hungary, Fertoszentmiklos Meidl Airport (QHF/LHFM) 
Hungary, Gyor Per Airport (QGY/LHPR) 
Hungary, Heviz Balaton Airport (SOB/LHSM) 
Hungary, Kecskemet Air Base (QHK/LHKE) 
Hungary, Nyiregyhaza Airport (QHN/LHNY) 
Hungary, Pecs Pogany Airport (PEV/LHPP) 
Hungary, Szeged Airport (QHD/LHUD) 
Iceland, Akureyri Airport (AEY/BIAR) 
Iceland, Bildudalur Airport (BIU/BIBD) 
Iceland, Blonduos Airport (BLO/BIBL) 
Iceland, Egilsstadir Airport (EGS/BIEG) 
Iceland, Gjogur Airport (GJR/BIGJ) 
Iceland, Grimsey Airport (GRY/BIGR) 
Iceland, Hofn Hornafjordur Airport (HFN/BIHN) 
Iceland, Husavik Airport (HZK/BIHU) 
Iceland, Isafjordur Airport (IFJ/BIIS) 
Iceland, Nordfjordur Airport (NOR/BINF) 
Iceland, Reykjavik Airport (RKV/BIRK) 
Iceland, Keflavik International Airport (KEF/BIKF) 
Iceland, Siglufjordur Airport (SIJ/BISI) 
Iceland, Thorshofn Airport (THO/BITN) 
Iceland, Vestmannaeyjar Airport (VEY/BIVM) 
Iceland, Vopnafjordur Airport (VPN/BIVO) 
India, Adampur Airport (AIP/VIAX) 
India, Agartala Airport (IXA/VEAT) 
India, Agatti Airport (AGX/VOAT) 
India, Agra Airport (AGR/VIAG) 
India, Ahmedabad International Airport (AMD/VAAH) 
India, Aizawl Lengpui Airport (AJL/VELP) 
India, Allahabad Airport (IXD/VEAB) 
India, Amritsar International Airport (ATQ/VIAR) 
India, Aurangabad Airport (IXU/VAAU) 
India, Ayodhya Airport (AYJ/VEAY) 
India, Bareilly Airport (BEK/VIBY) 
India, Bathinda Airport (BUP/VIBT) 
India, Belgaum Airport (IXG/VOBM) 
India, Bengaluru Kempegowda International Airport (BLR/VOBL) 
India, Bhavnagar Airport (BHU/VABV) 
India, Bhopal Raja Bhoj Airport (BHO/VABP) 
India, Bhubaneswar Biju Patnaik International Airport (BBI/VEBS) 
India, Bhuj Airport (BHJ/VABJ) 
India, Bidar Airport (IXX/VOBR) 
India, Bikaner Nal Airport (BKB/VIBK) 
India, Bilaspur Airport (PAB/VEBU) 
India, Chandigarh Airport (IXC/VICG) 
India, Chennai International Airport (MAA/VOMM) 
India, Cochin International Airport (COK/VOCI) 
India, Coimbatore International Airport (CJB/VOCB) 
India, Cooch Behar Airport (COH/VECO) 
India, Darbhanga Airport (DBR/VE89) 
India, Dehradun Jolly Grant Airport (DED/VIDN) 
India, Delhi Hindon Airport (QAH/VIDX) 
India, Delhi Indira Gandhi International Airport (DEL/VIDP) 
India, Deoghar Airport (DGH/VEDO) 
India, Dharamsala Gaggal Kangra Airport (DHM/VIGG) 
India, Dibrugarh Airport (DIB/VEMN) 
India, Dimapur Airport (DMU/VEMR) 
India, Diu Airport (DIU/VA1P) 
India, Durgapur Kazi Nazrul Islam Airport (RDP/VEDG) 
India, Gaya Airport (GAY/VEGY) 
India, Goa Dabolim Airport (GOI/VOGO) 
India, Goa Mopa International Airport (GOX/VOGA) 
India, Gondia Airport (GDB/VAGD) 
India, Gorakhpur Airport (GOP/VEGK) 
India, Gulbarga Kalaburagi Airport (GBI/VOGB) 
India, Guwahati International Airport (GAU/VEGT) 
India, Gwalior Airport (GWL/VIGR) 
India, Hubli Airport (HBX/VOHB) 
India, Hyderabad Rajiv Gandhi International Airport (HYD/VOHS) 
India, Imphal Airport (IMF/VEIM) 
India, Indore Devi Ahilyabai Holkar Airport (IDR/VAID) 
India, Itanagar Donyi Polo Airport (HGI/VEHO) 
India, Jabalpur Airport (JLR/VAJB) 
India, Jagdalpur Airport (JGB/VEJR) 
India, Jaipur Airport (JAI/VIJP) 
India, Jaisalmer Airport (JSA/VIJR) 
India, Jalgaon Airport (JLG/VAJL) 
India, Jammu Airport (IXJ/VIJU) 
India, Jamnagar Airport (JGA/VAJM) 
India, Jamshedpur Sonari Airport (IXW/VEJS) 
India, Jeypore Airport (PYB/VEJP) 
India, Jharsuguda Veer Surendra Sai Airport (JRG/VEJH) 
India, Jodhpur Airport (JDH/VIJO) 
India, Jorhat Airport (JRH/VEJT) 
India, Kadapa Cuddapah Airport (CDP/VOCP) 
India, Kandla Airport (IXY/VAKE) 
India, Kannur International Airport (CNN/VOKN) 
India, Kanpur Airport (KNU/VIKA) 
India, Keshod Airport (IXK/VAKS) 
India, Khajuraho Airport (HJR/VAKJ) 
India, Kishangarh Airport (KQH/VIKG) 
India, Kolhapur Airport (KLH/VAKP) 
India, Kolkata Subhas Chandra Bose International Airport (CCU/VECC) 
India, Kozhikode Calicut International Airport (CCJ/VOCL) 
India, Kullu Bhuntar Airport (KUU/VIBR) 
India, Kurnool Airport (KJB/VOKU) 
India, Kushinagar International Airport (KBK/VEKI) 
India, Leh Kushok Bakula Rimpochee Airport (IXL/VILH) 
India, Lilabari Airport (IXI/VELR) 
India, Lucknow Chaudhary Charan Singh Airport (LKO/VILK) 
India, Ludhiana Sahnewal Airport (LUH/VILD) 
